Id,SalePrice
2863,122367.14333333333
2864,262768.87333333335
2865,142803.11
2866,137495.94666666666
2867,106121.43
2868,117414.48
2869,123742.04666666666
2870,158255.58333333334
2871,106634.41333333333
2872,68101.0
2873,108851.79666666666
2874,143846.74333333335
2875,116796.78666666667
2876,158333.05333333334
2877,147262.31
2878,164273.14666666667
2879,149336.08333333334
2880,106886.77333333333
2881,159266.94666666666
2882,167185.51666666666
2883,167727.77
2884,176621.70666666667
2885,181135.00333333333
2886,195463.73333333334
2887,106953.61
2888,124795.18
2889,67372.66666666667
2890,94030.16666666667
2891,138727.91666666666
2892,67368.33333333333
2893,108741.81333333334
2894,70035.83333333333
2895,318343.7633333333
2896,288117.18666666665
2897,201878.92666666667
2898,156873.96333333335
2899,236316.61333333334
2900,155367.87
2901,192339.09666666668
2902,184697.75333333333
2903,338605.91
2904,335663.3
2905,123431.98
2906,194489.09
2907,125764.66666666667
2908,126597.86
2909,143546.22333333333
2910,85713.77666666667
2911,89090.33333333333
2912,153032.95333333334
2913,90364.27
2914,87707.83333333333
2915,88269.33333333333
2916,89617.16666666667
2917,152688.21333333335
2918,117387.37333333334
2919,222532.38666666666
